"REPORT_START_DATE","WEEK_NUMBER","ORDER_PLACED_AT_UTC","TRANSACTION_COMPLETED_AT_UTC","SELLER_ID","TRANSACTION_TYPE","TRANSACTION_MESSAGE","ORDER_ID","LISTING_TITLE","LISTING_DESCRIPTION","PRODUCT_CATEGORY","BUY_FORMAT","SALE_TYPE","QUANTITY_SOLD","SKU","COST_OF_GOODS","LIVESTREAM_ID","LIVESTREAM_TITLE","BUYER_NAME","BUYER_STATE","BUYER_COUNTRY","SHIPMENT_ID","TRANSACTION_CURRENCY","TRANSACTION_AMOUNT","BUYER_PAID","ORIGINAL_ITEM_PRICE","COUPON_COST","POST_COUPON_PRICE","SHIPPING_FEE","COMMISSION_FEE","PAYMENT_PROCESSING_FEE","TAX_ON_COMMISSION_FEE","TAX_ON_PAYMENT_PROCESSING_FEE","LEDGER_TRANSACTION_ID"
"2025-12-15 00:00:00",51,"2025-12-16 03:27:18","2025-12-16 06:26:39",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #312","701200342","BASEBALL SINGLES #312","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","jamescol51968","NY","US","238559570","USD",4.14,5.43,5.00,0.00,5.00,0.00,0.40,0.46,0.00,0.00,"700210319"
"2025-12-15 00:00:00",51,"2025-12-16 05:35:59","2025-12-16 06:26:39",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #585","701409215","BASEBALL SINGLES #585","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","daveboe56969","CA","US","238642486","USD",1.77,4.37,4.00,0.00,4.00,1.48,0.32,0.43,0.00,0.00,"700419760"
"2025-12-15 00:00:00",51,"2025-12-16 03:23:14","2025-12-16 06:26:39",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #304","701192425","BASEBALL SINGLES #304","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","oldmangamer77","NC","US","238578474","USD",3.11,9.37,4.00,0.00,4.00,0.00,0.32,0.57,0.00,0.00,"700202394"
"2025-12-15 00:00:00",51,"2025-12-16 04:43:39","2025-12-16 06:26:39",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #470","701337553","BASEBALL SINGLES #470","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","jamesmou23","NY","US","238610144","USD",3.18,6.84,4.00,0.00,4.00,0.00,0.32,0.50,0.00,0.00,"700347716"
"2025-12-15 00:00:00",51,"2025-12-16 02:27:28","2025-12-16 06:26:39",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #206","701078034","BASEBALL SINGLES #206","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","docsaudio85","VA","US","238541865","USD",1.34,6.92,2.00,0.00,2.00,0.00,0.16,0.50,0.00,0.00,"700087119"
"2025-12-15 00:00:00",51,"2025-12-16 04:56:37","2025-12-16 06:26:39",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #501","701357343","BASEBALL SINGLES #501","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","tkib78","NJ","US","238628668","USD",43.12,57.37,49.00,0.00,49.00,0.00,3.92,1.96,0.00,0.00,"700367567"
"2025-12-15 00:00:00",51,"2025-12-16 01:43:02","2025-12-16 06:26:39",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #132","700988575","BASEBALL SINGLES #132","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","jpp30909","MA","US","238511171","USD",2.30,5.47,3.00,0.00,3.00,0.00,0.24,0.46,0.00,0.00,"699995909"
"2025-12-15 00:00:00",51,"2025-12-16 05:49:14","2025-12-16 06:26:39",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #607","701424264","BASEBALL SINGLES #607","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","daveboe56969","CA","US","238648030","USD",-0.28,3.28,3.00,0.00,3.00,2.64,0.24,0.40,0.00,0.00,"700434783"
"2025-12-15 00:00:00",51,"2025-12-16 05:54:39","2025-12-16 06:26:39",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #620","701430153","BASEBALL SINGLES #620","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","daveboe56969","CA","US","238648030","USD",2.36,3.28,3.00,0.00,3.00,0.00,0.24,0.40,0.00,0.00,"700440631"
"2025-12-15 00:00:00",51,"2025-12-16 03:20:24","2025-12-16 06:26:39",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #299","701186711","BASEBALL SINGLES #299","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","recspecs_sports","IN","US","238505805","USD",1.48,2.14,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"700196596"
"2025-12-15 00:00:00",51,"2025-12-16 04:45:09","2025-12-16 06:26:39",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #475","701339917","BASEBALL SINGLES #475","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","jhackle13","AR","US","238615112","USD",1.48,2.19,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"700350098"
"2025-12-15 00:00:00",51,"2025-12-16 03:46:01","2025-12-16 06:26:39",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #347","701236428","BASEBALL SINGLES #347","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","docsaudio85","VA","US","238541865","USD",2.37,3.18,3.00,0.00,3.00,0.00,0.24,0.39,0.00,0.00,"700246752"
"2025-12-15 00:00:00",51,"2025-12-16 05:54:59","2025-12-16 06:26:39",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #621","701430515","BASEBALL SINGLES #621","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","mjkcamps","IA","US","238650324","USD",1.42,4.29,2.00,0.00,2.00,0.00,0.16,0.42,0.00,0.00,"700441003"
"2025-12-15 00:00:00",51,"2025-12-16 03:14:46","2025-12-16 06:26:39",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #287","701175509","BASEBALL SINGLES #287","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","carenmanuel","FL","US","238571187","USD",-0.39,2.14,2.00,0.00,2.00,1.87,0.16,0.36,0.00,0.00,"700185435"
"2025-12-15 00:00:00",51,"2025-12-16 01:57:38","2025-12-16 06:26:39",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #152","701017486","BASEBALL SINGLES #152","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","darthgrogu9","PA","US","238462677","USD",1.48,2.12,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"700025313"
"2025-12-15 00:00:00",51,"2025-12-16 04:38:40","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #454","701329744","BASEBALL SINGLES #454","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","daveboe56969","CA","US","238620355","USD",2.22,8.37,3.00,0.00,3.00,0.00,0.24,0.54,0.00,0.00,"700339799"
"2025-12-15 00:00:00",51,"2025-12-16 05:31:24","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #576","701403896","BASEBALL SINGLES #576","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","daveboe56969","CA","US","238642486","USD",24.81,37.15,34.00,0.00,34.00,5.09,2.72,1.38,0.00,0.00,"700414237"
"2025-12-15 00:00:00",51,"2025-12-16 05:43:28","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #589","701417905","BASEBALL SINGLES #589","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","daveboe56969","CA","US","238642486","USD",1.48,2.19,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"700428391"
"2025-12-15 00:00:00",51,"2025-12-16 05:16:26","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #544","701384786","BASEBALL SINGLES #544","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","zfruit","MI","US","238634041","USD",1.42,4.27,2.00,0.00,2.00,0.00,0.16,0.42,0.00,0.00,"700395170"
"2025-12-15 00:00:00",51,"2025-12-16 06:01:48","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #632","701437453","BASEBALL SINGLES #632","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","daveboe56969","CA","US","238652007","USD",1.48,2.19,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"700448024"
"2025-12-15 00:00:00",51,"2025-12-16 03:54:32","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #360","701252646","BASEBALL SINGLES #360","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","recspecs_sports","IN","US","238505805","USD",1.48,2.14,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"700263144"
"2025-12-15 00:00:00",51,"2025-12-16 02:57:54","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #260","701141280","BASEBALL SINGLES #260","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","ljb34","NJ","US","238562378","USD",3.11,9.39,4.00,0.00,4.00,0.00,0.32,0.57,0.00,0.00,"700150833"
"2025-12-15 00:00:00",51,"2025-12-16 05:23:42","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #559","701394424","BASEBALL SINGLES #559","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","cbressy47","FL","US","238625830","USD",4.14,5.35,5.00,0.00,5.00,0.00,0.40,0.46,0.00,0.00,"700404749"
"2025-12-15 00:00:00",51,"2025-12-16 02:56:02","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #255","701137437","BASEBALL SINGLES #255","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","gagliardinf","CT","US","238498733","USD",1.48,2.13,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"700146903"
"2025-12-15 00:00:00",51,"2025-12-16 03:22:32","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #302","701190995","BASEBALL SINGLES #302","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","carenmanuel","FL","US","238571187","USD",1.48,2.14,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"700200922"
"2025-12-15 00:00:00",51,"2025-12-16 00:31:52","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #17","700857390","BASEBALL SINGLES #17","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","darthgrogu9","PA","US","238462677","USD",4.08,7.72,5.00,0.00,5.00,0.00,0.40,0.52,0.00,0.00,"699862383"
"2025-12-15 00:00:00",51,"2025-12-16 02:47:24","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #245","701119414","BASEBALL SINGLES #245","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","carenmanuel","FL","US","238554611","USD",1.48,2.14,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"700128707"
"2025-12-15 00:00:00",51,"2025-12-16 05:36:20","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #586","701409593","BASEBALL SINGLES #586","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","daveboe56969","CA","US","238642486","USD",1.48,2.19,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"700420134"
"2025-12-15 00:00:00",51,"2025-12-16 02:21:10","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #192","701065225","BASEBALL SINGLES #192","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","darthgrogu9","PA","US","238462677","USD",3.26,4.24,4.00,0.00,4.00,0.00,0.32,0.42,0.00,0.00,"700074141"
"2025-12-15 00:00:00",51,"2025-12-16 04:52:10","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #491","701350559","BASEBALL SINGLES #491","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","jhackle13","AR","US","238615112","USD",1.48,2.19,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"700360783"
"2025-12-15 00:00:00",51,"2025-12-16 04:09:08","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #388","701279499","BASEBALL SINGLES #388","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","koconats","TX","US","238605349","USD",2.21,8.45,3.00,0.00,3.00,0.00,0.24,0.55,0.00,0.00,"700289905"
"2025-12-15 00:00:00",51,"2025-12-16 04:50:32","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #486","701348095","BASEBALL SINGLES #486","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","daveboe56969","CA","US","238625996","USD",-3.61,2.19,2.00,0.00,2.00,5.09,0.16,0.36,0.00,0.00,"700358326"
"2025-12-15 00:00:00",51,"2025-12-16 06:14:31","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #654","701449866","BASEBALL SINGLES #654","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","amurphy4406","CA","US","238641840","USD",3.26,4.29,4.00,0.00,4.00,0.00,0.32,0.42,0.00,0.00,"700460655"
"2025-12-15 00:00:00",51,"2025-12-16 05:57:40","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #626","701433248","BASEBALL SINGLES #626","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","mesale90266","GA","US","238617011","USD",17.40,24.28,20.00,0.00,20.00,0.00,1.60,1.00,0.00,0.00,"700443768"
"2025-12-15 00:00:00",51,"2025-12-16 02:38:21","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #227","701100476","BASEBALL SINGLES #227","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","stoneym","IN","US","238472557","USD",1.48,2.14,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"700109845"
"2025-12-15 00:00:00",51,"2025-12-16 02:32:12","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #215","701087786","BASEBALL SINGLES #215","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","stoneym","IN","US","238472557","USD",1.36,6.22,2.00,0.00,2.00,0.00,0.16,0.48,0.00,0.00,"700096913"
"2025-12-15 00:00:00",51,"2025-12-16 06:08:48","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #646","701444257","BASEBALL SINGLES #646","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","amurphy4406","CA","US","238641840","USD",1.48,2.15,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"700454950"
"2025-12-15 00:00:00",51,"2025-12-16 06:03:09","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #636","701438754","BASEBALL SINGLES #636","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","amurphy4406","CA","US","238641840","USD",3.26,4.29,4.00,0.00,4.00,0.00,0.32,0.42,0.00,0.00,"700449350"
"2025-12-15 00:00:00",51,"2025-12-16 04:33:38","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #442","701321459","BASEBALL SINGLES #442","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","jzeiter","OH","US","238554055","USD",3.26,4.29,4.00,0.00,4.00,0.00,0.32,0.42,0.00,0.00,"700331518"
"2025-12-15 00:00:00",51,"2025-12-16 02:45:54","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #241","701116257","BASEBALL SINGLES #241","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","jzeiter","OH","US","238554055","USD",2.33,4.50,3.00,0.00,3.00,0.00,0.24,0.43,0.00,0.00,"700125593"
"2025-12-15 00:00:00",51,"2025-12-16 04:43:02","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #468","701336617","BASEBALL SINGLES #468","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","daveboe56969","CA","US","238620355","USD",2.36,3.28,3.00,0.00,3.00,0.00,0.24,0.40,0.00,0.00,"700346743"
"2025-12-15 00:00:00",51,"2025-12-16 01:08:59","2025-12-16 06:26:40",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #75","700923758","BASEBALL SINGLES #75","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","soxkilla","OK","US","238489492","USD",1.34,6.97,2.00,0.00,2.00,0.00,0.16,0.50,0.00,0.00,"699930189"
"2025-12-15 00:00:00",51,"2025-12-16 01:21:04","2025-12-16 06:26:41",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #97","700946949","BASEBALL SINGLES #97","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","darthgrogu9","PA","US","238462677","USD",1.48,2.12,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"699953594"
"2025-12-15 00:00:00",51,"2025-12-16 05:10:13","2025-12-16 06:26:41",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #531","701376459","BASEBALL SINGLES #531","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","daveboe56969","CA","US","238633936","USD",0.00,2.19,2.00,0.00,2.00,1.48,0.16,0.36,0.00,0.00,"700386881"
"2025-12-15 00:00:00",51,"2025-12-16 05:49:47","2025-12-16 06:26:41",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #608","701424855","BASEBALL SINGLES #608","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","daveboe56969","CA","US","238648030","USD",0.00,2.19,2.00,0.00,2.00,1.48,0.16,0.36,0.00,0.00,"700435348"
"2025-12-15 00:00:00",51,"2025-12-16 04:47:54","2025-12-16 06:26:41",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #479","701344129","BASEBALL SINGLES #479","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","daveboe56969","CA","US","238620355","USD",1.48,2.19,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"700354374"
"2025-12-15 00:00:00",51,"2025-12-16 05:12:47","2025-12-16 06:26:41",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #536","701379934","BASEBALL SINGLES #536","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","daveboe56969","CA","US","238633936","USD",1.48,2.19,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"700390338"
"2025-12-15 00:00:00",51,"2025-12-16 03:29:15","2025-12-16 06:26:41",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #317","701204057","BASEBALL SINGLES #317","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","carenmanuel","FL","US","238571187","USD",1.48,2.14,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"700214068"
"2025-12-15 00:00:00",51,"2025-12-16 05:53:57","2025-12-16 06:26:41",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #618","701429441","BASEBALL SINGLES #618","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","mjkcamps","IA","US","238650324","USD",2.23,7.88,3.00,0.00,3.00,0.00,0.24,0.53,0.00,0.00,"700439894"
"2025-12-15 00:00:00",51,"2025-12-16 00:42:08","2025-12-16 06:26:41",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #29","700874920","BASEBALL SINGLES #29","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","mtmama3","MT","US","238463861","USD",1.48,2.00,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"699879968"
"2025-12-15 00:00:00",51,"2025-12-16 02:42:43","2025-12-16 06:26:41",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #235","701109551","BASEBALL SINGLES #235","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","stoneym","IN","US","238472557","USD",2.37,3.21,3.00,0.00,3.00,0.00,0.24,0.39,0.00,0.00,"700118861"
"2025-12-15 00:00:00",51,"2025-12-16 03:24:05","2025-12-16 06:26:41",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #306","701194010","BASEBALL SINGLES #306","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","c3804c33-690c-463a-ac2e-24dc9f2aaad7","MAGS AND SLABS $2 STARTS! SUDDEN DEATH! 💀 ","oldmangamer77","NC","US","238578474","USD",1.41,4.45,2.00,0.00,2.00,0.00,0.16,0.43,0.00,0.00,"700203994"
