"Date","Time","TimeZone","Name","Type","Status","Currency","Amount","Fees","Total","Exchange Rate","Receipt ID","Balance","Transaction ID","Item Title"
"03/02/2025","19:05:13","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-171.22","0.00","-171.22",,"","-171.22","1D091887XJ524171B","Order Number : 11-12777-39053"
"03/02/2025","19:05:13","PST","","General Card Deposit","Completed","USD","171.22","0.00","171.22",,"","0.00","31C540492Y248704V",""
"03/02/2025","19:05:13","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-171.22","0.00","-171.22",,"","0.00","0H429885HM598740Y",""
"03/05/2025","17:30:28","PST","Arturo Morgan","Mobile Payment","Completed","USD","601.46","-18.54","601.46",,"","601.46","0DG981762N9216023",""
"03/06/2025","07:18:34","PST","PayPal Shipping Center","Postage Payment","Completed","USD","-9.55","0.00","-9.55",,"","591.91","4G8455044K022844F",""
"03/06/2025","07:18:34","PST","","General Card Deposit","Completed","USD","9.55","0.00","9.55",,"","601.46","50L31375WT136582V",""
"03/06/2025","09:53:37","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-79.20","0.00","-79.20",,"","601.46","0K58688945760604N",""
"03/06/2025","09:55:48","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-79.20","0.00","-79.20",,"","522.26","6JR4269160513143T","Order Number : 15-12788-15502"
"03/06/2025","09:55:48","PST","","General Card Deposit","Completed","USD","79.20","0.00","79.20",,"","601.46","4MG33978FS2493009",""
"03/06/2025","09:55:48","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-79.20","0.00","-79.20",,"","601.46","0K58688945760604N",""
"03/06/2025","21:09:07","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-98.58","0.00","-98.58",,"","601.46","7SL92650YJ116150S",""
"03/06/2025","21:11:44","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-98.58","0.00","-98.58",,"","502.88","78A1227761818015D","Order Number : 13-12792-93964"
"03/06/2025","21:11:44","PST","","General Card Deposit","Completed","USD","98.58","0.00","98.58",,"","601.46","54N885532N7158455",""
"03/06/2025","21:11:44","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-98.58","0.00","-98.58",,"","601.46","7SL92650YJ116150S",""
"03/06/2025","21:52:41","PST","","User Initiated Withdrawal","Completed","USD","-601.46","0.00","-601.46",,"","0.00","2HM034864M244163X",""
"03/07/2025","08:43:26","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-67.95","0.00","-67.95",,"","0.00","2HY509231T975161X",""
"03/07/2025","08:46:56","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-67.95","0.00","-67.95",,"","-67.95","6AL93865MT4963501","Order Number : 01-12809-28023"
"03/07/2025","08:46:56","PST","","General Card Deposit","Completed","USD","67.95","0.00","67.95",,"","0.00","4EG018688D179232L",""
"03/07/2025","08:46:56","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-67.95","0.00","-67.95",,"","0.00","2HY509231T975161X",""
"03/08/2025","15:41:45","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-161.51","0.00","-161.51",,"","0.00","6WW72048563093717",""
"03/08/2025","15:43:51","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-161.51","0.00","-161.51",,"","-161.51","5JA04463VX806811G","Order Number : 06-12808-30716"
"03/08/2025","15:43:51","PST","","General Card Deposit","Completed","USD","161.51","0.00","161.51",,"","0.00","2UV06374M7389314U",""
"03/08/2025","15:43:51","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-161.51","0.00","-161.51",,"","0.00","6WW72048563093717",""
"03/09/2025","16:54:51","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-43.58","0.00","-43.58",,"","0.00","03J652400D9599449",""
"03/09/2025","16:57:40","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-43.58","0.00","-43.58",,"","-43.58","3D2688334H8266037","Order Number : 01-12818-63352"
"03/09/2025","16:57:40","PDT","","General Card Deposit","Completed","USD","43.58","0.00","43.58",,"","0.00","4H459138KX310283A",""
"03/09/2025","16:57:40","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-43.58","0.00","-43.58",,"","0.00","03J652400D9599449",""
"03/11/2025","13:55:50","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-151.12","0.00","-151.12",,"","0.00","5K601401B9816071R",""
"03/11/2025","13:57:57","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-151.12","0.00","-151.12",,"","-151.12","06J66050SH622361D","Order Number : 17-12807-43719"
"03/11/2025","13:57:57","PDT","","General Card Deposit","Completed","USD","151.12","0.00","151.12",,"","0.00","4J417377L1641711V",""
"03/11/2025","13:57:57","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-151.12","0.00","-151.12",,"","0.00","5K601401B9816071R",""
"03/12/2025","10:48:24","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-779.41","0.00","-779.41",,"","0.00","6RC26080S50021848",""
"03/12/2025","10:51:06","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-779.41","0.00","-779.41",,"","-779.41","3SU89959KM583503W","Order Number : 08-12821-77495"
"03/12/2025","10:51:06","PDT","","General Card Deposit","Completed","USD","779.41","0.00","779.41",,"","0.00","4A89849339823841E",""
"03/12/2025","10:51:06","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-779.41","0.00","-779.41",,"","0.00","6RC26080S50021848",""
"03/12/2025","20:49:53","PDT","McDonalds 38024","General Authorization","Pending","USD","-18.68","0.00","-18.68",,"","0.00","578032643U086352X",""
"03/15/2025","11:48:17","PDT","McDonalds 38024","Website Payment","Completed","USD","-18.68","0.00","-18.68",,"","-18.68","2H029410UW950004D",""
"03/15/2025","11:48:17","PDT","McDonalds 38024","General Card Deposit","Completed","USD","18.68","0.00","18.68",,"","0.00","17964295FL015060V",""
"03/15/2025","11:48:17","PDT","McDonalds 38024","General Authorization","Completed","USD","-18.68","0.00","-18.68",,"","0.00","578032643U086352X",""
"03/17/2025","14:35:21","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-28.59","0.00","-28.59",,"","0.00","5SW16903HV0909000",""
"03/17/2025","14:37:36","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-28.59","0.00","-28.59",,"","-28.59","5UE84244S6600923C","Order Number : 27-12820-56977"
"03/17/2025","14:37:36","PDT","","General Card Deposit","Completed","USD","28.59","0.00","28.59",,"","0.00","3CP27727NT0999911",""
"03/17/2025","14:37:36","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-28.59","0.00","-28.59",,"","0.00","5SW16903HV0909000",""
"03/19/2025","07:46:50","PDT","eBay Commerce Inc.","Payment Refund","Completed","USD","779.41","0.00","779.41",,"","779.41","52G657380R912152B",""
"03/19/2025","07:46:50","PDT","","General Card Withdrawal","Completed","USD","-779.41","0.00","-779.41",,"","0.00","5UN32953S6869881J",""
"03/29/2025","21:39:17","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-59.30","0.00","-59.30",,"","0.00","93988051B39821425",""
"03/29/2025","21:41:18","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-59.30","0.00","-59.30",,"","-59.30","68H09441T7980390X","Order Number : 27-12870-68613"
"03/29/2025","21:41:18","PDT","","General Card Deposit","Completed","USD","59.30","0.00","59.30",,"","0.00","7VW23704810561433",""
"03/29/2025","21:41:18","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-59.30","0.00","-59.30",,"","0.00","93988051B39821425",""
"03/30/2025","11:23:23","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-5.78","0.00","-5.78",,"","0.00","4PT69593FM8467045",""
"03/30/2025","11:26:11","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-5.78","0.00","-5.78",,"","-5.78","69624533KP312731K","Order Number : 23-12877-63864"
"03/30/2025","11:26:11","PDT","","General Card Deposit","Completed","USD","5.78","0.00","5.78",,"","0.00","0YB44329EY5380253",""
"03/30/2025","11:26:11","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-5.78","0.00","-5.78",,"","0.00","4PT69593FM8467045",""
"03/30/2025","11:38:54","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-5.16","0.00","-5.16",,"","0.00","96L23717RL978535Y",""
"03/30/2025","11:40:59","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-5.16","0.00","-5.16",,"","-5.16","24915521X7189702V","Order Number : 05-12900-36713"
"03/30/2025","11:40:59","PDT","","General Card Deposit","Completed","USD","5.16","0.00","5.16",,"","0.00","3T381720Y7638932G",""
"03/30/2025","11:40:59","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-5.16","0.00","-5.16",,"","0.00","96L23717RL978535Y",""
"03/30/2025","13:34:35","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-9.08","0.00","-9.08",,"","0.00","27Y7946212685202M",""
"03/30/2025","13:36:38","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-9.08","0.00","-9.08",,"","-9.08","1CK795169N8594022","Order Number : 16-12886-87644"
"03/30/2025","13:36:38","PDT","","General Card Deposit","Completed","USD","9.08","0.00","9.08",,"","0.00","2P982138PX331251A",""
"03/30/2025","13:36:38","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-9.08","0.00","-9.08",,"","0.00","27Y7946212685202M",""
"03/31/2025","10:13:24","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-87.47","0.00","-87.47",,"","0.00","3DV66868W61719422",""
"03/31/2025","10:18:00","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-87.47","0.00","-87.47",,"","-87.47","86N210410R275801D","Order Number : 16-12890-82691"
"03/31/2025","10:18:00","PDT","","General Card Deposit","Completed","USD","87.47","0.00","87.47",,"","0.00","34E60355PB7081018",""
"03/31/2025","10:18:00","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-87.47","0.00","-87.47",,"","0.00","3DV66868W61719422",""
"03/31/2025","11:24:44","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-301.96","0.00","-301.96",,"","0.00","7YR67336CD7804520",""
"03/31/2025","11:26:47","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-301.96","0.00","-301.96",,"","-301.96","2PX96491BU437892J","Order Number : 25-12880-21276"
"03/31/2025","11:26:47","PDT","","General Card Deposit","Completed","USD","301.96","0.00","301.96",,"","0.00","5UN97328FE711430D",""
"03/31/2025","11:26:47","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-301.96","0.00","-301.96",,"","0.00","7YR67336CD7804520",""
"03/31/2025","14:10:54","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-137.50","0.00","-137.50",,"","0.00","69L38700AU6076149",""
"03/31/2025","14:13:32","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-137.50","0.00","-137.50",,"","-137.50","1Y3508666T697303E","Order Number : 25-12880-94340"
"03/31/2025","14:13:32","PDT","","General Card Deposit","Completed","USD","137.50","0.00","137.50",,"","0.00","7AV690593R531044V",""
"03/31/2025","14:13:32","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-137.50","0.00","-137.50",,"","0.00","69L38700AU6076149",""
"04/02/2025","08:49:07","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-16.03","0.00","-16.03",,"","0.00","82A543935D1308423",""
"04/02/2025","08:51:29","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-16.03","0.00","-16.03",,"","-16.03","8X3169432E544930P","Order Number : 25-12888-21900"
"04/02/2025","08:51:29","PDT","","General Card Deposit","Completed","USD","16.03","0.00","16.03",,"","0.00","1RM39859JD768814R",""
"04/02/2025","08:51:29","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-16.03","0.00","-16.03",,"","0.00","82A543935D1308423",""
"04/02/2025","09:33:02","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-72.55","0.00","-72.55",,"","0.00","8FC50535PJ309045D",""
"04/02/2025","09:35:19","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-72.55","0.00","-72.55",,"","-72.55","8TM679194S0894038","Order Number : 25-12888-39253"
"04/02/2025","09:35:19","PDT","","General Card Deposit","Completed","USD","72.55","0.00","72.55",,"","0.00","1SL87575CR563271T",""
"04/02/2025","09:35:19","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-72.55","0.00","-72.55",,"","0.00","8FC50535PJ309045D",""
"04/02/2025","09:46:38","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-93.49","0.00","-93.49",,"","0.00","4BL08093KF011680M",""
"04/02/2025","09:48:58","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-93.49","0.00","-93.49",,"","-93.49","672638320E228234C","Order Number : 01-12918-32093"
"04/02/2025","09:48:58","PDT","","General Card Deposit","Completed","USD","93.49","0.00","93.49",,"","0.00","20P56878GV747834S",""
"04/02/2025","09:48:58","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-93.49","0.00","-93.49",,"","0.00","4BL08093KF011680M",""
"04/02/2025","21:21:36","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-104.50","0.00","-104.50",,"","0.00","1H1482168P9571631",""
"04/02/2025","21:23:37","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-104.50","0.00","-104.50",,"","-104.50","62474820N0671402K","Order Number : 05-12915-71495"
"04/02/2025","21:23:37","PDT","","General Card Deposit","Completed","USD","104.50","0.00","104.50",,"","0.00","88N91529KH2935730",""
"04/02/2025","21:23:37","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-104.50","0.00","-104.50",,"","0.00","1H1482168P9571631",""
"04/03/2025","07:15:34","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-12.38","0.00","-12.38",,"","0.00","61U28488N73053546",""
"04/03/2025","07:17:45","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-12.38","0.00","-12.38",,"","-12.38","6KN1179818219390T","Order Number : 10-12910-35875"
"04/03/2025","07:17:45","PDT","","General Card Deposit","Completed","USD","12.38","0.00","12.38",,"","0.00","18W78676AH6436832",""
"04/03/2025","07:17:45","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-12.38","0.00","-12.38",,"","0.00","61U28488N73053546",""
"04/04/2025","06:38:32","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-104.17","0.00","-104.17",,"","0.00","4SE278438P7012139",""
"04/04/2025","06:40:48","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-104.17","0.00","-104.17",,"","-104.17","7B775740V1178941E","Order Number : 20-12902-09690"
"04/04/2025","06:40:48","PDT","","General Card Deposit","Completed","USD","104.17","0.00","104.17",,"","0.00","66021637K4175621N",""
"04/04/2025","06:40:48","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-104.17","0.00","-104.17",,"","0.00","4SE278438P7012139",""
"04/04/2025","08:40:14","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-11.78","0.00","-11.78",,"","0.00","4R7796981Y703534X",""
"04/04/2025","08:40:50","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-3.58","0.00","-3.58",,"","0.00","4UT1550338957304T",""
"04/04/2025","08:41:27","PDT","eBay Commerce Inc.","General Authorization","Pending","USD","-3.84","0.00","-3.84",,"","0.00","5GJ50363SP135544D",""
"04/04/2025","08:43:06","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-3.58","0.00","-3.58",,"","-3.58","9EC2833967820533J","Order Number : 26-12895-04591"
"04/04/2025","08:43:06","PDT","","General Card Deposit","Completed","USD","3.58","0.00","3.58",,"","0.00","7KX03347GX4894400",""
"04/04/2025","08:43:06","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-3.58","0.00","-3.58",,"","0.00","4UT1550338957304T",""
"04/04/2025","08:43:14","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-11.78","0.00","-11.78",,"","-11.78","3M453570NW604045K","Order Number : 03-12923-45724"
"04/04/2025","08:43:14","PDT","","General Card Deposit","Completed","USD","11.78","0.00","11.78",,"","0.00","1KJ99704L5892054P",""
"04/04/2025","08:43:14","PDT","eBay Commerce Inc.","General Authorization","Completed","USD","-11.78","0.00","-11.78",,"","0.00","4R7796981Y703534X",""
"04/04/2025","08:44:18","PDT","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-3.84","0.00","-3.84",,"","-3.84","8BE25640TS420825U","Order Number : 01-12926-35746"
"04/04/2025","08:44:18","PDT","","General Card Deposit","Completed","USD","3.84","0.00","3.84",,"","0.00","7NK75171W5865580B",""
